Fecha,Dia_Semana,SANTA_FE_TG1,SANTA_FE_TG2,SANTA_FE_TG3,PACIFICO_TG1,PACIFICO_TG2,PACIFICO_TG3,LAJA_TG3,LAJA_TG4,SF _ENERGÍA_TG4,SF _ENERGÍA_(NETO),LAJA AP,PACIFICO AP,SANTA FE AP
2026-01-08 02:00:00,jueves,-18.94,-42.86,-43.49,-31.17,-31.3,-9.06,-25.83,-29.19,-46.16,-40.44,-6.83,-24.63,-4.48
2026-01-08 03:00:00,jueves,-18.95,-42.93,-44.22,-30.96,-30.18,-9.05,-26.24,-33.87,-50.52,-44.4,-12.04,-23.85,-4.95
2026-01-08 04:00:00,jueves,-18.99,-44.38,-42.7,-31.36,-30.9,-9.06,-26.17,-38.36,-51.0,-44.75,-16.43,-24.68,-5.07
2026-01-08 05:00:00,jueves,-19.0,-44.41,-41.53,-31.22,-30.69,-9.06,-25.35,-39.79,-55.96,-49.18,-17.25,-24.47,-4.51
2026-01-08 06:00:00,jueves,-18.97,-44.5,-37.44,-31.05,-30.43,-9.04,-25.86,-34.53,-57.56,-51.42,-12.33,-23.5,0.18
2026-01-08 07:00:00,jueves,-19.01,-44.33,-38.48,-31.52,-32.33,-9.05,-25.76,-34.77,-53.44,-47.46,-12.18,-25.69,-1.69
2026-01-08 08:00:00,jueves,-18.98,-44.34,-36.89,-30.59,-28.48,-9.02,-25.86,-36.75,-62.67,-56.52,-14.77,-21.28,0.5
2026-01-08 09:00:00,jueves,-19.0,-44.23,-40.81,-30.87,-28.17,-9.1,-26.58,-32.02,-51.55,-45.78,-11.05,-21.49,-4.32
2026-01-08 10:00:00,jueves,-18.94,-44.27,-39.96,-31.57,-24.53,-9.01,-25.81,-33.72,-48.47,-43.02,-11.52,-18.82,-3.61
2026-01-08 11:00:00,jueves,-19.0,-42.34,-37.31,-31.49,-24.18,-9.04,-24.42,-35.04,-59.18,-53.57,-12.24,-18.54,2.18
2026-01-08 12:00:00,jueves,-18.74,-43.53,-41.81,-31.68,-25.84,-9.0,-24.05,-32.48,-46.33,-40.88,-10.23,-19.67,-2.16
2026-01-08 13:00:00,jueves,-18.79,-44.37,-39.69,-31.83,-27.88,-9.07,-25.49,-32.3,-47.41,-41.65,-10.92,-21.67,-2.51
2026-01-08 14:00:00,jueves,-18.98,-44.45,-38.63,-31.48,-26.29,-9.04,-25.69,-30.59,-50.98,-45.31,-9.6,-19.64,-1.05
2026-01-08 15:00:00,jueves,-18.96,-44.4,-40.88,-31.59,-21.87,-9.03,-24.76,-30.87,-44.37,-38.54,-8.69,-15.68,-3.53
2026-01-08 16:00:00,jueves,-18.94,-44.49,-37.23,-30.86,-27.42,-8.97,-25.37,-30.01,-51.92,-46.18,-8.09,-20.58,-0.75
2026-01-08 17:00:00,jueves,-18.94,-43.53,-39.65,-30.92,-29.76,-8.96,-25.17,-34.29,-49.22,-43.6,-11.37,-23.79,-1.8
2026-01-08 18:00:00,jueves,-18.94,-42.89,-38.31,-30.5,-31.01,-9.02,-26.11,-32.35,-53.67,-48.06,-10.6,-24.34,-0.44
2026-01-08 19:00:00,jueves,-18.93,-42.93,-38.25,-31.03,-30.6,-9.08,-25.24,-36.22,-54.25,-48.6,-13.6,-24.31,-0.05
2026-01-08 20:00:00,jueves,-18.94,-43.95,-40.97,-31.23,-29.93,-9.03,-26.02,-33.73,-46.93,-41.34,-12.4,-24.03,-4.35
2026-01-08 21:00:00,jueves,-18.93,-44.54,-37.33,-31.36,-26.82,-9.26,-25.65,-33.42,-55.53,-49.6,-11.49,-21.44,-1.4
2026-01-08 22:00:00,jueves,-18.95,-44.5,-37.55,-31.61,-23.91,-9.08,-25.74,-35.04,-57.64,-51.53,-12.43,-18.54,-1.54
2026-01-08 23:00:00,jueves,-18.97,-44.37,-40.66,-31.4,-25.82,-9.03,-26.47,-39.22,-50.74,-44.55,-18.07,-19.85,-3.4
2026-01-09 00:00:00,viernes,-18.94,-44.52,-35.24,-31.9,-26.53,-9.06,-24.56,-41.38,-60.88,-54.54,-19.15,-20.75,1.73
2026-01-09 01:00:00,viernes,-18.94,-44.45,-38.53,-31.52,-26.54,-9.03,-25.86,-33.31,-54.35,-48.2,-12.29,-20.02,-0.57
2026-01-09 02:00:00,viernes,-18.99,-44.46,-38.1,-31.55,-31.58,-9.01,-23.71,-36.51,-55.57,-49.35,-16.44,-24.34,-0.8
2026-01-09 03:00:00,viernes,-19.0,-44.39,-38.31,-31.35,-30.54,-9.08,-22.39,-34.82,-57.17,-51.09,-13.65,-23.07,-0.49
2026-01-09 04:00:00,viernes,-18.98,-44.27,-43.79,-31.37,-29.31,-9.0,-24.37,-29.18,-50.06,-44.09,-8.37,-21.43,-5.84
2026-01-09 05:00:00,viernes,-18.99,-44.25,-42.92,-31.53,-28.12,-9.1,-24.64,-29.19,-54.38,-48.15,-9.13,-21.05,-5.08
2026-01-09 06:00:00,viernes,-18.99,-44.2,-42.48,-31.62,-31.33,-8.99,-24.71,-29.01,-50.32,-44.32,-7.78,-24.64,-4.31
2026-01-09 07:00:00,viernes,-19.07,-44.21,-43.12,-31.67,-29.14,-9.03,-25.72,-27.0,-51.61,-45.67,-5.71,-22.79,-4.28
2026-01-09 08:00:00,viernes,-19.03,-44.24,-41.19,-30.74,-24.07,-9.09,-25.72,-26.53,-55.37,-49.36,-5.01,-17.45,-2.65
2026-01-09 09:00:00,viernes,-19.05,-44.23,-42.69,-31.97,-26.3,-9.06,-25.18,-29.1,-49.38,-43.36,-6.69,-20.41,-5.4
2026-01-09 10:00:00,viernes,-18.95,-44.35,-39.83,-31.02,-21.21,-9.09,-24.18,-29.63,-48.69,-42.94,-6.04,-14.45,-3.15
2026-01-09 11:00:00,viernes,-18.98,-44.17,-41.65,-31.22,-20.09,-9.04,-24.31,-33.7,-36.78,-31.17,-10.91,-12.99,-4.69
2026-01-09 12:00:00,viernes,-18.96,-44.26,-41.18,-30.41,-26.24,-8.96,-24.94,-28.18,-34.95,-29.36,-6.74,-18.7,-4.86
2026-01-09 13:00:00,viernes,-18.96,-44.4,-39.49,-30.66,-30.4,-9.02,-25.2,-25.52,-43.24,-37.74,-3.72,-23.13,-6.69
2026-01-09 14:00:00,viernes,-18.95,-44.33,-42.58,-29.9,-28.1,-9.06,-25.32,-23.69,-40.96,-35.46,-1.21,-20.41,-8.56
2026-01-09 15:00:00,viernes,-18.96,-44.54,-36.51,-30.6,-28.5,-9.03,-25.46,-25.16,-51.77,-46.27,-2.94,-21.39,-2.53
2026-01-09 16:00:00,viernes,-18.96,-44.45,-38.24,-30.5,-28.27,-9.04,-24.87,-26.53,-50.3,-44.72,-3.52,-20.93,-3.22
2026-01-09 17:00:00,viernes,-18.94,-44.52,-37.29,-30.19,-29.03,-9.06,-24.93,-27.35,-50.69,-44.93,-4.91,-21.11,-1.43
2026-01-09 18:00:00,viernes,-18.91,-44.56,-36.52,-30.61,-28.05,-9.04,-24.41,-27.07,-52.09,-46.66,-4.11,-20.27,-1.8
2026-01-09 19:00:00,viernes,-18.94,-44.41,-39.31,-30.73,-28.22,-9.06,-24.88,-29.79,-44.75,-39.5,-6.99,-20.96,-2.46
2026-01-09 20:00:00,viernes,-18.95,-44.54,-38.39,-27.78,-10.1,-8.96,-25.33,-31.46,-49.76,-44.48,-9.67,-1.35,-2.17
2026-01-09 21:00:00,viernes,-18.9,-44.51,-39.68,-22.13,-12.14,-8.58,-25.24,-32.85,-53.06,-47.38,-10.84,1.53,-3.6
2026-01-09 22:00:00,viernes,-18.93,-44.52,-40.21,-21.11,-19.72,-8.09,-25.27,-33.28,-57.7,-51.52,-11.15,-5.36,-4.44
2026-01-09 23:00:00,viernes,-18.9,-44.59,-38.11,-23.71,-16.51,-8.01,-26.27,-28.93,-61.49,-55.36,-7.15,-4.7,-2.25
2026-01-10 00:00:00,sábado,-18.97,-44.44,-41.37,-23.62,-18.28,-8.03,-27.16,-27.56,-55.77,-49.51,-6.66,-6.69,-4.72
2026-01-10 01:00:00,sábado,-18.95,-44.58,-36.64,-23.04,-18.96,-8.08,-26.65,-30.68,-65.61,-59.12,-9.4,-6.79,-0.02
2026-01-10 02:00:00,sábado,-18.97,-44.41,-40.67,-27.99,-32.52,-8.49,-27.56,-30.42,-56.09,-49.57,-9.77,-24.51,-4.16
2026-01-10 03:00:00,sábado,-18.99,-44.39,-40.0,-27.26,-35.93,-8.62,-27.33,-35.1,-58.81,-52.73,-14.35,-29.98,-4.11
2026-01-10 04:00:00,sábado,-18.96,-44.47,-37.95,-25.45,-33.55,-8.59,-27.71,-26.54,-63.33,-57.32,-6.28,-25.73,-1.99
2026-01-10 05:00:00,sábado,-18.98,-44.31,-43.71,-28.55,-29.59,-8.56,-26.84,-26.83,-53.7,-47.67,-6.33,-24.54,-7.23
2026-01-10 06:00:00,sábado,-18.98,-44.25,-43.65,-29.74,-25.5,-8.54,-26.67,-24.94,-50.25,-44.19,-4.41,-21.75,-7.3
2026-01-10 07:00:00,sábado,-19.01,-44.25,-42.5,-29.36,-30.4,-8.47,-27.01,-26.56,-54.28,-48.17,-5.75,-25.79,-5.85
2026-01-10 08:00:00,sábado,-19.01,-44.36,-40.01,-27.99,-35.49,-8.64,-26.49,-26.8,-60.42,-54.36,-5.6,-30.48,-2.78
2026-01-10 09:00:00,sábado,-19.01,-44.36,-38.78,-26.93,-35.35,-8.52,-26.05,-30.66,-55.44,-49.63,-8.83,-30.32,-2.78
2026-01-10 10:00:00,sábado,-19.01,-44.32,-41.35,-29.05,-29.08,-8.54,-25.56,-29.6,-47.38,-41.55,-7.36,-26.64,-4.73
2026-01-10 11:00:00,sábado,-19.06,-44.35,-39.84,-29.67,-25.76,-8.55,-26.11,-30.42,-51.68,-45.75,-8.9,-23.56,-3.7
2026-01-10 12:00:00,sábado,-18.99,-44.36,-41.87,-27.75,-29.28,-8.55,-18.78,-21.51,-45.65,-40.09,3.6,-24.46,-5.37
2026-01-10 13:00:00,sábado,-19.02,-44.45,-40.05,-30.41,-25.29,-8.54,0.0,0.0,-50.94,-45.34,30.42,-19.17,-3.19
2026-01-10 14:00:00,sábado,-18.92,-44.6,-38.39,-31.69,-24.24,-8.56,0.0,0.0,-53.44,-47.83,25.58,-17.83,-1.92
2026-01-10 15:00:00,sábado,-18.92,-44.42,-42.21,-31.88,-24.57,-8.46,0.0,0.0,-45.45,-39.82,25.8,-17.89,-5.2
2026-01-10 16:00:00,sábado,-18.87,-44.53,-39.77,-31.8,-21.51,-8.62,0.0,0.0,-51.63,-45.91,25.21,-14.67,-3.01
2026-01-10 17:00:00,sábado,-18.95,-44.38,-41.61,-31.98,-25.29,-8.54,0.0,0.0,-47.13,-41.39,24.45,-18.15,-4.85
2026-01-10 18:00:00,sábado,-18.94,-44.49,-38.27,-31.64,-30.23,-8.54,-9.67,0.0,-52.51,-46.64,14.94,-22.5,-1.65
2026-01-10 19:00:00,sábado,-18.93,-44.52,-36.86,-31.52,-28.1,-8.53,-11.51,0.0,-54.1,-48.52,16.95,-20.15,-0.32
2026-01-10 20:00:00,sábado,-18.93,-44.45,-39.61,-31.86,-27.89,-8.47,-11.83,0.0,-48.48,-42.99,19.84,-19.92,-3.29
2026-01-10 21:00:00,sábado,-18.96,-44.61,-37.14,-31.73,-29.54,-8.6,-14.78,0.0,-60.01,-54.15,17.0,-21.58,-1.2
2026-01-10 22:00:00,sábado,-18.99,-44.43,-39.74,-32.01,-29.41,-8.56,-17.94,0.0,-57.68,-51.71,17.12,-21.4,-3.84
2026-01-10 23:00:00,sábado,-18.96,-44.39,-40.05,-31.76,-29.41,-8.52,-16.83,0.0,-58.95,-52.9,21.8,-21.02,-3.05
2026-01-11 00:00:00,domingo,-19.02,-44.24,-40.86,-31.26,-28.24,-8.56,-18.7,0.0,-56.66,-50.68,20.74,-20.0,-4.28
2026-01-11 01:00:00,domingo,-19.0,-44.24,-43.42,-31.6,-28.64,-8.53,-19.36,0.0,-51.0,-45.07,19.4,-20.86,-7.07
2026-01-11 02:00:00,domingo,-19.06,-44.28,-41.09,-31.05,-26.91,-8.54,-20.07,0.0,-55.72,-49.83,18.44,-18.29,-4.47
2026-01-11 03:00:00,domingo,-19.06,-44.26,-43.0,-30.75,-24.26,-8.53,-21.62,-10.9,-51.88,-45.94,6.51,-15.16,-5.71
2026-01-11 04:00:00,domingo,-19.07,-44.3,-40.75,-30.86,-22.3,-8.51,-20.82,-19.66,-56.57,-50.58,-0.31,-13.34,-3.01
2026-01-11 05:00:00,domingo,-19.02,-44.28,-39.07,-31.32,-26.59,-8.54,-20.96,-19.54,-60.07,-53.81,1.23,-18.23,-2.07
2026-01-11 06:00:00,domingo,-19.01,-44.17,-43.87,-31.35,-27.34,-8.53,-24.72,-20.38,-50.95,-44.75,-0.54,-18.61,-6.69
2026-01-11 07:00:00,domingo,-18.99,-44.14,-40.45,-30.79,-24.87,-8.57,-24.71,-18.81,-55.85,-49.74,1.09,-16.85,-3.25
2026-01-11 08:00:00,domingo,-19.07,-44.12,-42.25,-31.01,-25.73,-8.58,-26.52,-14.25,-53.54,-47.65,3.8,-17.6,-4.55
2026-01-11 09:00:00,domingo,-19.06,-44.17,-40.5,-30.7,-26.22,-8.52,-25.64,-17.45,-47.14,-41.57,1.91,-18.44,-3.3
2026-01-11 10:00:00,domingo,-19.1,-44.23,-37.99,-31.42,-26.79,-8.86,-25.55,-21.3,-51.05,-45.33,-1.34,-19.88,-1.8
2026-01-11 11:00:00,domingo,-19.08,-44.15,-42.29,-30.89,-23.26,-9.11,-25.26,-34.6,-43.27,-37.82,-14.14,-15.26,-6.1
2026-01-11 12:00:00,domingo,-19.04,-44.43,-36.69,-31.56,-26.57,-8.98,-24.79,-30.66,-53.93,-48.35,-9.65,-19.76,-1.66
2026-01-11 13:00:00,domingo,-19.06,-44.28,-41.81,-31.21,-25.38,-9.05,-25.66,-25.8,-45.55,-40.14,-6.23,-19.04,-6.08
2026-01-11 14:00:00,domingo,-18.99,-44.18,-43.51,-30.82,-25.8,-9.06,-24.59,-29.8,-43.72,-38.24,-8.74,-18.65,-7.45
2026-01-11 15:00:00,domingo,-18.97,-44.18,-42.69,-31.28,-25.3,-9.02,-25.25,-26.45,-40.95,-35.43,-5.35,-18.14,-5.76
2026-01-11 16:00:00,domingo,-19.0,-44.34,-40.56,-31.27,-26.36,-9.05,-25.45,-26.35,-46.27,-40.66,-5.65,-19.26,-4.33
2026-01-11 17:00:00,domingo,-18.96,-44.3,-41.61,-31.85,-26.37,-9.03,-25.28,-25.33,-45.53,-39.99,-4.91,-19.79,-5.49
2026-01-11 18:00:00,domingo,-18.94,-44.32,-40.98,-31.63,-27.18,-9.08,-24.36,-28.02,-45.49,-39.97,-6.5,-20.44,-4.35
2026-01-11 19:00:00,domingo,-18.99,-44.39,-40.14,-31.37,-21.87,-9.01,-25.44,-31.06,-44.55,-39.02,-10.7,-14.21,-1.96
2026-01-11 20:00:00,domingo,-19.05,-44.45,-39.6,-31.46,-25.57,-9.09,-25.0,-30.57,-50.0,-44.43,-9.61,-17.92,-2.51
2026-01-11 21:00:00,domingo,-19.01,-44.4,-40.94,-31.53,-26.83,-9.02,-25.88,-27.16,-54.57,-48.67,-6.75,-19.1,-3.81
2026-01-11 22:00:00,domingo,-19.0,-44.63,-36.52,-30.95,-27.21,-9.04,-24.89,-28.41,-65.7,-59.62,-5.98,-19.41,-0.05
2026-01-11 23:00:00,domingo,-19.04,-44.45,-38.83,-31.31,-27.09,-9.0,-25.76,-26.04,-57.17,-51.19,-4.65,-19.27,-1.51
2026-01-12 00:00:00,lunes,-19.05,-44.4,-40.1,-31.17,-28.39,-9.11,-25.28,-28.85,-55.8,-49.73,-6.53,-20.57,-3.39
2026-01-12 01:00:00,lunes,-19.02,-42.71,-39.46,-31.44,-29.02,-9.03,-25.91,-31.91,-63.55,-57.45,-10.55,-21.46,-2.2
2026-01-12 02:00:00,lunes,-18.95,-43.56,-42.09,-31.14,-29.0,-9.07,-26.41,-29.48,-56.6,-50.57,-8.01,-20.65,-5.68
2026-01-12 03:00:00,lunes,-19.05,-42.96,-38.88,-31.21,-26.75,-9.07,-25.29,-32.09,-64.8,-58.59,-9.72,-18.29,-1.75
2026-01-12 04:00:00,lunes,-19.02,-42.98,-42.93,-31.37,-26.79,-9.02,-25.33,-31.44,-55.49,-49.32,-9.13,-19.41,-5.28
2026-01-12 05:00:00,lunes,-19.0,-44.23,-41.27,-31.74,-26.97,-9.08,-25.61,-32.08,-56.12,-50.04,-10.06,-19.81,-5.12
2026-01-12 06:00:00,lunes,-19.0,-44.4,-38.17,-31.46,-25.39,-9.05,-25.5,-30.78,-62.18,-56.05,-8.57,-18.03,-2.11
2026-01-12 07:00:00,lunes,-19.08,-44.27,-43.3,-31.63,-25.44,-8.98,-25.3,-30.98,-50.9,-44.72,-8.48,-17.42,-6.58
2026-01-12 08:00:00,lunes,-19.0,-44.43,-39.17,-31.62,-26.63,-9.11,-24.87,-32.45,-60.39,-54.14,-9.88,-19.41,-3.03
2026-01-12 09:00:00,lunes,-19.09,-44.31,-40.28,-30.93,-25.44,-9.01,-25.91,-31.01,-51.23,-45.49,-9.57,-17.87,-4.44
2026-01-12 10:00:00,lunes,-19.09,-44.43,-36.45,-30.7,-27.9,-9.03,-25.86,-31.42,-54.87,-49.21,-9.3,-19.71,-0.49
2026-01-12 11:00:00,lunes,-19.13,-44.49,-35.69,-30.92,-27.34,-9.05,-25.22,-31.27,-53.4,-47.53,-8.83,-19.78,0.65
2026-01-12 12:00:00,lunes,-19.09,-44.43,-40.19,-29.79,-22.06,-9.09,-25.2,-34.69,-47.66,-41.78,-12.24,-12.79,-3.81
2026-01-12 13:00:00,lunes,-19.08,-44.67,-36.15,-31.67,-25.53,-8.97,-25.73,-32.04,-55.54,-49.89,-10.31,-18.28,-0.69
2026-01-12 14:00:00,lunes,-19.04,-44.99,-40.06,-32.06,-28.36,-9.05,-25.63,-29.05,-46.6,-41.09,-7.31,-21.05,-4.47
2026-01-12 15:00:00,lunes,-19.03,-44.9,-42.2,-31.75,-25.02,-9.0,-26.37,-26.15,-45.48,-40.0,-5.0,-18.63,-6.39
2026-01-12 16:00:00,lunes,-18.96,-44.76,-42.99,-30.99,-29.12,-9.05,-25.19,-27.63,-44.62,-39.15,-5.95,-21.3,-8.16
2026-01-12 17:00:00,lunes,-19.03,-44.9,-43.03,-30.86,-29.07,-9.05,-26.33,-23.22,-45.63,-40.2,-2.65,-21.46,-8.31
2026-01-12 18:00:00,lunes,-18.96,-44.88,-41.75,-31.22,-27.03,-9.05,-25.8,-24.24,-45.14,-39.72,-2.47,-20.11,-5.89
2026-01-12 19:00:00,lunes,-18.96,-44.5,-39.62,-30.92,-20.95,-9.06,-24.39,-30.15,-51.33,-45.83,-6.86,-16.26,-2.56
2026-01-12 20:00:00,lunes,-19.01,-44.69,-41.43,-30.64,-24.93,-9.06,-25.01,-31.32,-47.81,-42.31,-8.72,-17.59,-5.05
2026-01-12 21:00:00,lunes,-18.98,-44.86,-38.47,-30.69,-26.53,-9.04,-25.6,-30.57,-56.45,-50.74,-8.66,-18.13,-2.8
2026-01-12 22:00:00,lunes,-19.04,-44.74,-38.27,-31.11,-30.51,-9.07,-25.8,-30.87,-60.67,-54.71,-8.74,-22.0,-2.8
2026-01-12 23:00:00,lunes,-19.01,-44.7,-38.2,-31.43,-28.03,-9.03,-26.07,-29.75,-62.24,-56.22,-8.32,-20.43,-3.15
2026-01-13 00:00:00,martes,-19.06,-44.83,-38.32,-30.91,-30.22,-9.05,-25.77,-30.25,-63.27,-57.23,-8.66,-22.18,-1.9
2026-01-13 01:00:00,martes,-19.12,-44.52,-39.62,-30.97,-29.56,-9.05,-26.23,-30.57,-60.64,-54.63,-9.53,-21.48,-3.37
2026-01-13 02:00:00,martes,-19.04,-44.32,-40.58,-31.37,-26.26,-9.07,-25.48,-31.44,-59.03,-53.09,-9.14,-18.61,-4.16
2026-01-13 03:00:00,martes,-18.99,-44.34,-41.49,-31.18,-26.23,-9.1,-25.63,-28.17,-55.02,-49.16,-5.99,-18.7,-4.98
2026-01-13 04:00:00,martes,-19.05,-44.54,-34.78,-31.25,-23.25,-9.05,-25.88,-29.33,-69.36,-63.33,-10.55,-15.8,1.64
2026-01-13 05:00:00,martes,-19.07,-44.42,-40.86,-31.1,-26.15,-9.04,-26.07,-30.5,-54.97,-49.22,-12.93,-17.95,-4.67
2026-01-13 06:00:00,martes,-19.13,-44.54,-37.75,-31.48,-24.82,-9.04,-25.93,-28.2,-62.62,-56.88,-11.0,-16.88,-1.79
2026-01-13 07:00:00,martes,-19.42,-44.41,-38.91,-30.97,-22.47,-8.98,-25.96,-28.63,-58.91,-53.22,-11.15,-14.05,-3.22
2026-01-13 08:00:00,martes,-19.32,-44.37,-41.07,-31.19,-26.22,-9.02,-26.13,-29.9,-47.24,-41.89,-11.73,-18.78,-4.62
2026-01-13 09:00:00,martes,-19.12,-44.46,-37.97,-29.41,-25.07,-9.07,-25.23,-34.56,-53.72,-48.1,-15.56,-16.43,-2.16
2026-01-13 10:00:00,martes,-19.1,-44.57,-36.73,-29.94,-23.54,-9.08,-24.9,-32.08,-53.82,-48.0,-12.11,-15.32,-1.57
2026-01-13 11:00:00,martes,-19.08,-44.44,-37.7,-29.93,-21.41,-9.01,-25.28,-31.82,-52.17,-46.38,-10.63,-13.18,-1.18
2026-01-13 12:00:00,martes,-19.05,-44.37,-39.02,-29.72,-20.7,-9.08,-25.9,-30.2,-48.9,-43.23,-10.43,-12.94,-3.16
2026-01-13 13:00:00,martes,-19.04,-44.41,-41.04,-30.18,-24.06,-9.07,-25.9,-31.45,-46.1,-40.37,-10.87,-16.2,-5.26
2026-01-13 14:00:00,martes,-19.0,-44.3,-41.19,-30.39,-26.36,-9.02,-25.07,-32.49,-44.47,-38.95,-10.91,-17.9,-5.22
2026-01-13 15:00:00,martes,-18.96,-44.3,-41.44,-24.51,-28.69,-9.04,-25.84,-31.29,-43.44,-37.89,-10.69,-14.51,-5.17
2026-01-13 16:00:00,martes,-18.97,-44.41,-40.6,-19.88,-30.45,-9.06,-27.28,-28.38,-50.36,-44.54,-9.01,-11.28,-4.94
2026-01-13 17:00:00,martes,-18.92,-44.48,-38.98,-20.63,-31.8,-9.06,-25.67,-28.98,-52.62,-46.8,-7.39,-13.2,-3.63
2026-01-13 18:00:00,martes,-18.91,-44.32,-37.94,-29.46,-22.5,-9.05,-25.24,-29.11,-50.89,-44.98,-6.8,-13.1,-2.45
2026-01-13 19:00:00,martes,-18.94,-44.36,-38.07,-31.62,-21.2,-9.02,-26.96,-26.61,-54.02,-48.35,-6.4,-14.3,-2.71
2026-01-13 20:00:00,martes,-18.95,-44.52,-38.05,-31.79,-20.56,-9.07,-24.53,-34.35,-53.57,-48.02,-11.98,-13.77,-2.52
2026-01-13 21:00:00,martes,-18.95,-42.16,-36.8,-31.91,-24.71,-9.03,-26.84,-30.66,-63.39,-57.77,-10.91,-18.53,0.77
2026-01-13 22:00:00,martes,-18.94,-43.42,-37.94,-31.27,-27.57,-9.06,-26.03,-29.87,-54.05,-48.44,-8.7,-20.23,-1.37
2026-01-13 23:00:00,martes,-18.97,-44.08,-38.63,-31.36,-27.62,-9.01,-25.43,-31.34,-54.73,-49.04,-9.35,-20.0,-3.2
2026-01-14 00:00:00,miércoles,-19.08,-44.06,-38.61,-30.93,-27.16,-9.02,-26.17,-29.59,-58.48,-52.63,-8.77,-19.32,-3.48
2026-01-14 01:00:00,miércoles,-19.04,-44.13,-38.7,-31.39,-26.8,-9.07,-25.73,-31.55,-60.52,-54.23,-10.24,-19.55,-3.18
2026-01-14 02:00:00,miércoles,-19.1,-44.11,-40.28,-31.39,-27.35,-9.08,-26.3,-30.95,-53.77,-47.55,-9.65,-19.5,-4.51
2026-01-14 03:00:00,miércoles,-19.08,-44.09,-39.25,-31.35,-26.31,-9.05,-26.22,-36.4,-59.97,-53.75,-14.82,-18.28,-3.18
2026-01-14 04:00:00,miércoles,-19.17,-44.01,-40.44,-31.17,-29.86,-8.99,-26.98,-38.08,-57.58,-51.3,-17.62,-21.67,-4.48
2026-01-14 05:00:00,miércoles,-19.12,-41.73,-38.89,-31.04,-30.06,-9.02,-26.72,-37.07,-64.27,-57.91,-16.62,-21.89,-0.51
2026-01-14 06:00:00,miércoles,-19.09,-42.56,-40.64,-31.31,-31.8,-9.05,-26.26,-34.43,-59.21,-52.9,-13.3,-24.5,-2.78
2026-01-14 07:00:00,miércoles,-19.1,-44.37,-37.17,-30.8,-31.18,-9.04,-26.21,-38.84,-62.72,-56.51,-17.34,-23.22,-1.1
2026-01-14 08:00:00,miércoles,-19.09,-44.27,-38.67,-30.94,-31.18,-9.04,-26.18,-40.34,-59.93,-53.81,-19.05,-23.31,-1.53
2026-01-14 09:00:00,miércoles,-19.1,-44.27,-42.21,-30.64,-25.92,-9.06,-25.34,-34.91,-45.64,-40.24,-13.12,-18.5,-7.02
2026-01-14 10:00:00,miércoles,-19.07,-43.76,-36.6,-30.52,-25.49,-8.97,-23.28,-38.57,-55.58,-50.1,-16.94,-17.55,-0.33
2026-01-14 11:00:00,miércoles,-19.09,-42.62,-39.21,-30.59,-20.21,-9.09,-23.26,-36.61,-52.88,-47.39,-16.15,-12.82,-2.2
2026-01-14 12:00:00,miércoles,-19.05,-41.61,-37.99,-30.84,-20.74,-9.04,-23.01,-33.51,-58.32,-52.72,-14.17,-12.97,-0.4
2026-01-14 13:00:00,miércoles,-19.01,-42.07,-36.55,-30.67,-22.82,-9.06,-23.85,-44.26,-58.01,-52.36,-24.57,-15.19,0.93
2026-01-14 14:00:00,miércoles,-18.98,-42.11,-40.22,-30.79,-24.17,-9.07,-24.83,-40.94,-56.69,-51.0,-19.89,-16.18,-2.68
2026-01-14 15:00:00,miércoles,-19.0,-42.29,-38.17,-24.84,-23.71,-9.06,-24.84,-38.35,-55.34,-49.69,-16.4,-9.59,-1.63
2026-01-14 16:00:00,miércoles,-18.9,-44.08,-40.18,-9.44,-32.89,-9.59,-25.08,-37.01,-51.12,-45.48,-15.47,-3.73,-5.86
2026-01-14 17:00:00,miércoles,-18.79,-44.1,-36.8,0.0,-35.86,-9.85,-25.66,-35.56,-53.88,-48.21,-15.06,2.14,-1.75
2026-01-14 18:00:00,miércoles,-18.9,-44.1,-43.72,0.0,-32.21,-9.73,-24.69,-37.98,-42.36,-36.79,-16.16,5.79,-7.57
2026-01-14 19:00:00,miércoles,-18.96,-44.1,-43.36,0.0,-34.18,-9.76,-25.16,-34.54,-40.39,-34.83,-12.81,3.45,-8.36
2026-01-14 20:00:00,miércoles,-18.98,-44.07,-37.07,0.0,-33.85,-9.87,-24.84,-35.37,-54.55,-48.84,-13.13,3.62,-0.89
2026-01-14 21:00:00,miércoles,-19.0,-44.1,-39.51,0.0,-33.91,-9.81,-24.86,-39.81,-52.96,-46.98,-17.13,3.96,-3.77
2026-01-14 22:00:00,miércoles,-19.0,-44.08,-39.6,0.0,-32.37,-9.72,-25.86,-39.71,-58.12,-51.86,-17.37,5.32,-3.45
2026-01-14 23:00:00,miércoles,-18.96,-44.06,-39.13,0.0,-33.93,-9.75,-24.79,-33.33,-66.08,-59.54,-10.23,4.23,-2.2
2026-01-15 00:00:00,jueves,-19.02,-44.11,-37.95,0.0,-34.28,-9.98,-24.75,-29.37,-66.78,-60.13,-6.73,3.96,-2.46
2026-01-15 01:00:00,jueves,-19.02,-44.15,-33.7,0.0,-31.49,-9.83,-23.9,-34.78,-69.93,-63.55,-13.49,6.88,2.15
2026-01-15 02:00:00,jueves,-19.09,-44.11,-38.48,0.0,-30.61,-9.55,-23.77,-35.34,-53.74,-47.87,-14.55,7.47,-2.47
